movieID,faqTitle,faqContent,faqUrl
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,How long is The Hunger Games: The Ballad of Songbirds & Snakes?,2 hours and 37 minutes,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,When was The Hunger Games: The Ballad of Songbirds & Snakes released?,"November 17, 2023",
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,What is the IMDb rating of The Hunger Games: The Ballad of Songbirds & Snakes?,6.8 out of 10,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who stars in The Hunger Games: The Ballad of Songbirds & Snakes?,"Rachel Zegler, Tom Blyth, and Viola Davis",/name/nm10399505/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who wrote The Hunger Games: The Ballad of Songbirds & Snakes?,"Suzanne Collins, Michael Arndt, and Michael Lesslie",/name/nm1056741/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who directed The Hunger Games: The Ballad of Songbirds & Snakes?,Francis Lawrence,/name/nm1349376/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who was the composer for The Hunger Games: The Ballad of Songbirds & Snakes?,James Newton Howard,/name/nm0006133/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who was the producer of The Hunger Games: The Ballad of Songbirds & Snakes?,"Francis Lawrence, Nina Jacobson, and Brad Simpson",/name/nm1349376/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who was the executive producer of The Hunger Games: The Ballad of Songbirds & Snakes?,"Suzanne Collins, Jim Miller, Mika Saito, and Tim Palen",/name/nm1056741/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who was the cinematographer for The Hunger Games: The Ballad of Songbirds & Snakes?,Jo Willems,/name/nm1173522/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,Who was the editor of The Hunger Games: The Ballad of Songbirds & Snakes?,Mark Yoshikawa,/name/nm0948988/?ref_=ttfaq
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,What is the plot of The Hunger Games: The Ballad of Songbirds & Snakes?,Coriolanus Snow mentors and develops feelings for the female District 12 tribute during the 10th Hunger Games.,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,What was the budget for The Hunger Games: The Ballad of Songbirds & Snakes?,$100 million,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,How much did The Hunger Games: The Ballad of Songbirds & Snakes earn at the worldwide box office?,$337 million,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,How much did The Hunger Games: The Ballad of Songbirds & Snakes earn at the US box office?,$166 million,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,What is The Hunger Games: The Ballad of Songbirds & Snakes rated?,PG-13,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,What genre is The Hunger Games: The Ballad of Songbirds & Snakes?,"Action, Adventure, Drama, Sci-Fi, Thriller, and War",
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,How many awards has The Hunger Games: The Ballad of Songbirds & Snakes won?,6 awards,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,How many awards has The Hunger Games: The Ballad of Songbirds & Snakes been nominated for?,28 nominations,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,,,
VGhlIEh1bmdlciBHYW1lczogVGhlIEJhbGxhZCBvZiBTb25nYmlyZHMgJiBTbmFrZXM=,,,
RGVhZCBQb2V0cyBTb2NpZXR5,,,
RGVhZCBQb2V0cyBTb2NpZXR5,,,
Qm9yZGVybGFuZHM=,Runtime,,
Qm9yZGVybGFuZHM=,Sound mix,,
Qm9yZGVybGFuZHM=,Color,,
Qm9yZGVybGFuZHM=,,,
Qm9yZGVybGFuZHM=,,,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,How long is War for the Planet of the Apes?,2 hours and 20 minutes,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,When was War for the Planet of the Apes released?,"July 14, 2017",
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,What is the IMDb rating of War for the Planet of the Apes?,7.4 out of 10,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who stars in War for the Planet of the Apes?,"Andy Serkis, Woody Harrelson, and Steve Zahn",/name/nm0785227/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who wrote War for the Planet of the Apes?,"Matt Reeves, Pierre Boulle, and Mark Bomback",/name/nm0716257/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who directed War for the Planet of the Apes?,Matt Reeves,/name/nm0716257/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who was the composer for War for the Planet of the Apes?,Michael Giacchino,/name/nm0315974/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who was the producer of War for the Planet of the Apes?,"Peter Chernin, Rick Jaffa, Amanda Silver, and Dylan Clark",/name/nm1858656/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who was the executive producer of War for the Planet of the Apes?,"Mark Bomback, Jenno Topping, and Mary McLaglen",/name/nm0093560/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who was the cinematographer for War for the Planet of the Apes?,Michael Seresin,/name/nm0785029/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who was the editor of War for the Planet of the Apes?,William Hoy and Stan Salfas,/name/nm0398343/?ref_=ttfaq
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,Who are the characters in War for the Planet of the Apes?,"Caesar, Colonel, Ape, Maurice, Nova, Rocket, Red Donkey, Luca, Koba, Preacher, and others",
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,What is the plot of War for the Planet of the Apes?,"After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind.",
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,What was the budget for War for the Planet of the Apes?,$150 million,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,How much did War for the Planet of the Apes earn at the worldwide box office?,$491 million,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,How much did War for the Planet of the Apes earn at the US box office?,$147 million,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,What is War for the Planet of the Apes rated?,PG-13,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,What genre is War for the Planet of the Apes?,"Action, Adventure, Drama, Sci-Fi, and Thriller",
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,How many awards has War for the Planet of the Apes won?,28 awards,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,How many awards has War for the Planet of the Apes been nominated for?,93 nominations,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,,,
V2FyIGZvciB0aGUgUGxhbmV0IG9mIHRoZSBBcGVz,,,
TWlsbGVyJ3MgR2lybA==,How long is Miller's Girl?,1 hour and 33 minutes,
TWlsbGVyJ3MgR2lybA==,When was Miller's Girl released?,"January 26, 2024",
TWlsbGVyJ3MgR2lybA==,What is the IMDb rating of Miller's Girl?,5.2 out of 10,
TWlsbGVyJ3MgR2lybA==,Who stars in Miller's Girl?,"Martin Freeman, Jenna Ortega, and Bashir Salahuddin",/name/nm0293509/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who wrote Miller's Girl?,Jade Bartlett,/name/nm5272733/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who directed Miller's Girl?,Jade Bartlett,/name/nm5272733/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who was the composer for Miller's Girl?,Elyssa Samsel,/name/nm8641845/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who was the producer of Miller's Girl?,"Seth Rogen, Evan Goldberg, James Weaver, Josh Fagen, and Mary-Margaret Kunze",/name/nm0736622/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who was the executive producer of Miller's Girl?,"Martin Freeman, Bernie Stern, and Jade Bartlett",/name/nm0293509/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who was the cinematographer for Miller's Girl?,Daniel Brothers,/name/nm2112015/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,Who was the editor of Miller's Girl?,Vanara Taing,/name/nm4351773/?ref_=ttfaq
TWlsbGVyJ3MgR2lybA==,What is the plot of Miller's Girl?,A creative writing assignment yields complex results between a teacher and his talented student.,
TWlsbGVyJ3MgR2lybA==,What was the budget for Miller's Girl?,4 million,
TWlsbGVyJ3MgR2lybA==,How much did Miller's Girl earn at the worldwide box office?,"$778,000",
TWlsbGVyJ3MgR2lybA==,What is Miller's Girl rated?,R,
TWlsbGVyJ3MgR2lybA==,What genre is Miller's Girl?,"Comedy, Comedy Drama, and Drama",
TWlsbGVyJ3MgR2lybA==,,,
TWlsbGVyJ3MgR2lybA==,,,
S2luZ2RvbSBvZiBIZWF2ZW4=,,,
S2luZ2RvbSBvZiBIZWF2ZW4=,,,
QnVsbGV0IFRyYWlu,How long is Bullet Train?,2 hours and 7 minutes,
QnVsbGV0IFRyYWlu,When was Bullet Train released?,"August 5, 2022",
QnVsbGV0IFRyYWlu,What is the IMDb rating of Bullet Train?,7.3 out of 10,
QnVsbGV0IFRyYWlu,Who stars in Bullet Train?,"Brad Pitt, Joey King, and Aaron Taylor-Johnson",/name/nm0000093/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who wrote Bullet Train?,Zak Olkewicz,/name/nm5599654/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who directed Bullet Train?,David Leitch,/name/nm0500610/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who was the composer for Bullet Train?,Dominic Lewis,/name/nm3825122/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who was the producer of Bullet Train?,"David Leitch, Antoine Fuqua, and Kelly McCormick",/name/nm0500610/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who was the executive producer of Bullet Train?,"Brent O'Connor, Kat Samick, and Yuma Terada",/name/nm0640255/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who was the cinematographer for Bullet Train?,Jonathan Sela,/name/nm0782930/?ref_=ttfaq
QnVsbGV0IFRyYWlu,Who was the editor of Bullet Train?,Elísabet Ronaldsdóttir,/name/nm0739894/?ref_=ttfaq
QnVsbGV0IFRyYWlu,What is the plot of Bullet Train?,Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,
QnVsbGV0IFRyYWlu,What was the budget for Bullet Train?,$85.9 million,
QnVsbGV0IFRyYWlu,How much did Bullet Train earn at the worldwide box office?,$239 million,
QnVsbGV0IFRyYWlu,How much did Bullet Train earn at the US box office?,$103 million,
QnVsbGV0IFRyYWlu,What is Bullet Train rated?,R,
QnVsbGV0IFRyYWlu,What genre is Bullet Train?,"Action, Comedy, and Thriller",
QnVsbGV0IFRyYWlu,How many awards has Bullet Train won?,2 awards,
QnVsbGV0IFRyYWlu,How many awards has Bullet Train been nominated for?,20 nominations,
QnVsbGV0IFRyYWlu,,,
QnVsbGV0IFRyYWlu,,,
QWxpZW4=,How long is Alien?,1 hour and 57 minutes,
QWxpZW4=,When was Alien released?,"June 22, 1979",
QWxpZW4=,What is the IMDb rating of Alien?,8.5 out of 10,
QWxpZW4=,Who stars in Alien?,"Sigourney Weaver, Tom Skerritt, and John Hurt",/name/nm0000244/?ref_=ttfaq
QWxpZW4=,Who wrote Alien?,Dan O'Bannon and Ronald Shusett,/name/nm0639321/?ref_=ttfaq
QWxpZW4=,Who directed Alien?,Ridley Scott,/name/nm0000631/?ref_=ttfaq
QWxpZW4=,Who was the composer for Alien?,Jerry Goldsmith,/name/nm0000025/?ref_=ttfaq
QWxpZW4=,Who was the producer of Alien?,"Walter Hill, David Giler, and Gordon Carroll",/name/nm0001353/?ref_=ttfaq
QWxpZW4=,Who was the executive producer of Alien?,Ronald Shusett,/name/nm0795953/?ref_=ttfaq
QWxpZW4=,Who was the cinematographer for Alien?,Derek Vanlint,/name/nm0889169/?ref_=ttfaq
QWxpZW4=,Who was the editor of Alien?,"Terry Rawlings, Peter Weatherley, and David Crowther",/name/nm0712625/?ref_=ttfaq
QWxpZW4=,Who are the characters in Alien?,"Arthur Dallas, Ellen Ripley, Joan Lambert, Samuel Brett, Gilbert Kane, Ash, Dennis Monroe Parker, Alien, and Mother",
QWxpZW4=,What is the plot of Alien?,The crew of a commercial spacecraft encounters a deadly lifeform after investigating a mysterious transmission of unknown origin.,
QWxpZW4=,What was the budget for Alien?,$11 million,
QWxpZW4=,How much did Alien earn at the worldwide box office?,$106 million,
QWxpZW4=,How much did Alien earn at the US box office?,$81.9 million,
QWxpZW4=,What is Alien rated?,R,
QWxpZW4=,What genre is Alien?,Horror and Sci-Fi,
QWxpZW4=,,,
QWxpZW4=,,,
